product_ingredient_id,ingredient_id,product_id
30241,201900045536,425
30242,20070017035541,425
30243,20070017035541,423
30244,20190004553128,425
30245,20190004553128,423
30246,2011002009941,423
30247,2011002009941,425
30248,20040020020327,152
30249,20040020020327,150
30250,20040020020327,115
30251,20040020020327,430
30252,20040020020327,392
30253,20040020020328,140
30254,20040020020328,424
30255,20040020020328,355
30256,20040020020328,142
30257,20040020020328,152
30258,20040020020328,141
30259,20040020020328,143
30260,20040020020328,21
30261,20040020020329,140
30262,20040020020329,141
30263,20040020020329,424
30264,20040020020329,152
30265,20040020020329,143
30266,20040020020329,355
30267,20040020020329,142
30268,20040020020329,21
30269,20070017035217,423
30270,20070017035217,425
30271,200700170352214,169
30272,200400170211002,151
30273,200400170211002,428
30274,200400170211002,392
30275,2016001213749,142
30276,2016001213749,424
30277,2016001213749,141
30278,2016001213749,140
30279,2016001213749,325
30280,2016001213745,293
30281,2016001213745,140
30282,2016001213745,141
30283,2016001213745,424
30284,2016001213745,142
30285,2016001213745,392
30286,2016001213744,176
30287,2016001213744,142
30288,2016001213744,355
30289,2016001213744,141
30290,2016001213744,362
30291,2016001213750,342
30292,2016001213750,140
30293,2016001213750,141
30294,2016001213750,138
30295,2016001213748,310
30296,2016001213748,152
30297,2016001213748,140
30298,2016001213748,141
30299,2016001213748,355
30300,2016001213748,424
30301,2016001213742,343
30302,2016001213742,152
30303,2016001213742,142
30304,2016001213742,140
30305,2020000474612,176
30306,2020000474612,152
30307,2020000474612,355
30308,2020000474612,426
30309,2020000474612,362
30310,2020000474612,142
30311,2020000474612,140
30312,2020000474612,141
30313,2020000474612,111
30314,20060020008290,226
30315,2016001213743,18
30316,2016001213743,424
30317,2016001213743,428
30318,2016001213743,355
30319,2016001213743,140
30320,2016001213743,142
30321,2016001213743,392
30322,2016001213743,353
30323,2016001213741,137
30324,2016001213746,140
30325,2016001213746,424
30326,2016001213746,142
30327,2016001213746,351
30328,200400151071161,118
30329,200400151071161,151
30330,20120019007792,352
30331,200400200061621,117
30332,200400200061621,392
30333,200400200061621,355
30334,200400200061621,428
30335,200400200061621,424
30336,200400200061621,141
30337,200400200061624,362
30338,200400200061624,28
30339,200400200082298,141
30340,200400200082298,356
30341,200400200082299,356
30342,200400200082299,362
30343,200400200082299,141
30344,200400200061623,19
30345,200400200061623,428
30346,200400200061437,16
30347,200400200061437,28
30348,200400200061437,150
30349,200400200061437,362
30350,200400200081993,140
30351,200400200081993,141
30352,200400200081993,424
30353,200400200081993,21
30354,200400200081993,392
30355,200400200081993,355
30356,200400200081993,142
30357,200400200081993,138
30358,200400200081993,111
30359,200400200081993,428
30360,200400200081993,362
30361,200400200081993,426
30362,200400200081994,140
30363,200400200081994,141
30364,200400200081994,424
30365,200400200081994,21
30366,200400200081994,392
30367,200400200081994,355
30368,200400200081994,138
30369,200400200081994,111
30370,200400200081994,428
30371,200400200081994,143
30372,200400200081994,142
30373,200400200081994,430
30374,200400200081996,428
30375,200400200081996,111
30376,200400200081996,138
30377,200400200081996,142
30378,200400200081996,355
30379,200400200081996,392
30380,200400200081996,21
30381,200400200081996,424
30382,200400200081996,141
30383,200400200081996,140
30384,200400200081998,425
30385,200400200081998,423
30386,200400200081998,362
30387,200400200061495,141
30388,200400200061495,140
30389,200400200061495,424
30390,200400200061495,359
30391,200400200061500,350
30392,200400200061760,183
30393,200400200081992,152
30394,200400200081992,140
30395,200400200081992,141
30396,200400200081992,355
30397,200400200081992,424
30398,200400200081992,142
30399,200400200081992,21
30400,200400200081992,138
30401,200400200061484,183
30402,200400200061484,351
30403,200400200061625,15
30404,200400200061609,183
30405,20060020008318,183
30406,200400200061711,183
30407,200400150831353,118
30408,200400150831353,428
30409,200400150831353,175
30410,20040017025552,175
30411,20040017025552,428
30412,20040017025552,118
30413,200400200022310,428
30414,200400200022310,118
30415,200400200022310,175
30416,200400150831348,392
30417,200400150831348,428
30418,200400150831348,424
30419,200400150831348,142
30420,200400150831348,355
30421,200400150831348,141
30422,200400150831348,140
30423,200400150831348,427
30424,201500080174,419
30425,200400200071738,18
30426,200400200071738,141
30427,200400200071738,424
30428,200400200071738,152
30429,200400200071738,150
30430,200400200071738,115
30431,200400200071738,428
30432,200400200071738,119
30433,20040020071314,21
30434,20040020071314,138
30435,20040020071314,143
30436,20040020071314,424
30437,20040020071314,142
30438,20040020071314,355
30439,20040020071314,141
30440,20040020071314,140
30441,200400200082746,141
30442,200400200082746,143
30443,200400200082746,362
30444,200400200082746,140
30445,200400200082746,424
30446,200400200082746,21
30447,200400200082746,152
30448,200400200082746,355
30449,200400200082746,18
30450,200400200082746,430
30451,200400200082746,115
30452,200400200082746,423
30453,200400200082746,425
30454,200400200082746,392
30455,200400200082746,142
30456,200400200082746,150
30457,200400200082746,111
30458,200400200082746,428
30459,200400200082746,138
30460,200400200061340,140
30461,200400200061340,141
30462,200400200061340,424
30463,200400200061340,355
30464,200400200061340,142
30465,200400200061340,21
30466,200400200061340,138
30467,200400200061340,152
30468,200400200061340,428
30469,200400200061340,430
30470,200400200061340,365
30471,200400200061340,111
30472,200400200061340,392
30473,20040017025274,152
30474,20060020008682,119
30475,20060020008682,136
30476,20060020008682,428
30477,200400200082750,152
30478,200400200082750,392
30479,200400200082750,150
30480,200400200082750,355
30481,200400200082750,426
30482,200400200082750,428
30483,200400200082750,18
30484,200400200082750,140
30485,200400200082750,424
30486,200400200082750,141
30487,200400200082750,430
30488,200400200082750,115
30489,200400200082750,423
30490,200400200082750,425
30491,200400200082750,111
30492,200400200082750,142
30493,200400200082750,138
30494,200400200082750,143
30495,200400200082750,362
30496,200400200082750,21
30497,20040017006453,183
30498,20040017006453,428
30499,20040017006453,362
30500,20040017006453,150
30501,200400200022572,150
30502,200400200022572,18
30503,200400200022572,183
30504,20040020019436,419
30505,2021000648351,419
30506,2021000648354,428
30507,2021000648354,419
30508,2004001536232,19
30509,2004001536235,140
30510,2004001536235,424
30511,2004001536235,152
30512,2004001536235,150
30513,2004001536235,362
30514,2004001536233,151
30515,2004001536233,362
30516,2004001536233,428
30517,2004001536234,362
30518,2004001536234,428
30519,2004001536234,425
30520,2004001536234,423
30521,200400170061208,183
30522,200400170061208,150
30523,20200016052116,150
30524,20200016052116,183
30525,20200016052133,183
30526,20200016052133,150
30527,20200016052133,362
30528,20040017039620,152
30529,200400200072832,140
30530,200400200072832,141
30531,200400200072832,424
30532,200400200072832,152
30533,200400200072832,362
30534,200400200072832,355
30535,200400200072832,142
30536,200400200072832,138
30537,200400200072832,21
30538,200400200072832,392
30539,200400200072832,111
30540,200400200072832,428
30541,200400200072832,430
30542,200400200072832,423
30543,200400200072832,365
30544,20040020041486,188
30545,200400170061592,61
30546,200400170061592,232
30547,200400200072833,423
30548,200400200072833,425
30549,200400200072833,362
30550,20140020012162,152
30551,200400200141698,152
30552,20140020012163,152
30553,200400200141755,152
30554,200400200141755,362
30555,200400200072595,353
30556,200400200072595,352
30557,200400200072595,351
30558,200400200082816,152
30559,20190009483504,426
30560,20190009483504,365
30561,20190009483504,430
30562,20190009483504,429
30563,20190009483504,392
30564,20190009483504,115
30565,20190009483504,428
30566,20190009483504,138
30567,20190009483504,143
30568,20190009483504,21
30569,20190009483504,424
30570,20190009483504,142
30571,20190009483504,150
30572,20190009483504,362
30573,20190009483504,18
30574,20190009483504,355
30575,20190009483504,141
30576,20190009483504,140
30577,20190009483504,152
30578,20190009483504,111
30579,20130020008468,140
30580,20130020008468,141
30581,20130020008468,355
30582,20130020008468,142
30583,20130020008468,424
30584,20130020008468,21
30585,20130020008468,143
30586,20130020008468,138
30587,20130020008468,18
30588,20130020008468,362
30589,20130020008468,150
30590,20130020008468,152
30591,20130020008468,426
30592,20130020008468,428
30593,20130020008468,115
30594,20130020008468,392
30595,20130020008468,430
30596,20190009483503,152
30597,20190009483503,140
30598,20190009483503,141
30599,20190009483503,355
30600,20190009483503,18
30601,20190009483503,362
30602,20190009483503,150
30603,20190009483503,142
30604,20190009483503,424
30605,20190009483503,21
30606,20190009483503,143
30607,20190009483503,138
30608,20190009483503,428
30609,20190009483503,115
30610,20190009483503,392
30611,20190009483503,429
30612,20190009483503,430
30613,20190009483503,365
30614,20190009483503,111
30615,20190009483503,426
30616,20130020024389,138
30617,20130020024333,138
30618,20130020008446,152
30619,200600200032666,152
30620,200600200032666,362
30621,2024002808019,152
30622,2024002808019,362
30623,20130020008467,140
30624,20130020008467,141
30625,20130020008467,355
30626,20130020008467,142
30627,20130020008467,424
30628,20130020008467,21
30629,20130020008467,143
30630,20130020008467,138
30631,20040015104257,152
30632,20172880193202,152
30633,200400170211446,152
30634,2018000391562,152
30635,200400200141690,152
30636,200400200082818,152
30637,20190009483464,152
30638,200400200141784,152
30639,200400200141784,362
30640,20172880193201,428
30641,20172880193201,152
30642,200400170211553,152
30643,200400170211553,142
30644,200400170211553,428
30645,200400170211553,424
30646,200400170211553,140
30647,200400170211553,141
30648,200400170211553,138
30649,200400170211553,143
30650,20190009483350,152
30651,200400151071127,152
30652,20200012016117,152
30653,200400170061611,152
30654,20190009483368,152
30655,20200012016120,152
30656,20200012016116,152
30657,20200012016136,152
30658,20190009483465,152
30659,200400170211447,152
30660,201000190041351,152
30661,20120019007873,152
30662,20130020008443,152
30663,20172880193197,152
30664,20040017016632,152
30665,2022002000244,152
30666,2022002000244,362
30667,20190009483569,152
30668,20190009483569,426
30669,20190009483569,150
30670,20190009483569,111
30671,20190009483569,355
30672,20190009483569,365
30673,20190009483569,428
30674,20190009483569,430
30675,20190009483569,18
30676,20190009483569,362
30677,20190009483569,142
30678,20190009483569,392
30679,20190009483569,115
30680,20190009483569,143
30681,20190009483569,424
30682,20190009483569,139
30683,20190009483569,140
30684,20190009483569,141
30685,20190009483569,21
30686,20190009483569,138
30687,20200016052188,426
30688,200600200032955,152
30689,200600200032955,21
30690,200600200032955,426
30691,200400200201232,152
30692,200400151071084,428
30693,200400151071084,362
30694,200400151071084,152
30695,200400151071149,152
30696,200400151071149,362
30697,200400151071149,21
30698,2018000391566,152
30699,20040020004522,152
30700,20040020004522,362
30701,200400151071118,362
30702,200400151071118,423
30703,200400151071118,425
30704,200400151071118,428
30705,200400151071118,430
30706,200600200032954,389
30707,200600200032954,152
30708,200600200032954,150
30709,200600200032954,428
30710,200600200032954,392
30711,200600200032954,430
30712,20160007515120,424
30713,20160007515120,143
30714,20160007515120,141
30715,20160007515120,152
30716,20160007515120,21
30717,20160007515120,428
30718,20160007515120,150
30719,20160007515108,392
30720,20160007515108,152
30721,20160007515108,150
30722,20160007515108,21
30723,20160007515108,143
30724,20120019007846,21
30725,20120019007846,143
30726,20120019007846,152
30727,20120019007846,426
30728,202400280807,424
30729,202400280807,143
30730,202400280807,152
30731,202400280807,21
30732,202400280807,426
30733,200600200032277,426
30734,200600200032277,21
30735,200600200032277,152
30736,200600200032277,143
30737,200600200032277,424
30738,2021001622961,426
30739,20040015107442,18
30740,20040015107442,140
30741,20040015107442,152
30742,20040015107442,362
30743,20040015107442,142
30744,2022002000247,152
30745,2022002000247,355
30746,2022002000247,424
30747,2022002000247,141
30748,2022002000245,152
30749,2022002000245,362
30750,2022002000245,143
30751,2022002000245,140
30752,2022002000245,424
30753,2022002000245,141
30754,20040017021858,117
30755,20040017021858,140
30756,20040017021858,141
30757,20040017021858,424
30758,20040017021858,142
30759,20040017021858,359
30760,20040015162425,428
30761,20040015162425,151
30762,20040017021767,77
30763,2006001702271,19
30764,20040015162397,15
30765,20040015162396,362
30766,20040015162396,210
30767,20040015162396,355
30768,20040015162396,138
30769,200400170171009,150
30770,200400170171009,18
30771,200400170171009,424
30772,200400170171009,141
30773,200400170171009,140
30774,200400170171009,151
30775,20040016020171,152
30776,20040016020171,419
30777,20040020006605,104
30778,20190009483153,104
30779,200400200023148,104
30780,20040020020880,362
30781,20040020020880,428
30782,20040020020880,151
30783,2004001707352,419
30784,2015001000235,142
30785,2015001000249,14
30786,200400200082686,246
30787,200400200082686,392
30788,200400200082686,142
30789,200400200082686,140
30790,200400200082686,21
30791,200400200082686,116
30792,200400200082686,428
30793,200400200082686,362
30794,200400200082686,138
30795,200400200082686,332
30796,200400200082686,355
30797,200400200082686,424
30798,200400200082686,143
30799,200400170061549,423
30800,200400170061549,428
30801,200400170061549,138
30802,200400170061549,392
30803,200400170061549,362
30804,200400170061549,143
30805,200400170061549,424
30806,200400170061549,140
30807,200400170061549,141
30808,200400170061549,21
30809,200400170061549,142
30810,2012002001127,117
30811,2012002001127,140
30812,2012002001127,424
30813,2012002001127,355
30814,2012002001127,142
30815,2012002001127,143
30816,200400170211222,356
30817,200400170211222,362
30818,200400200071771,356
30819,200400200071771,362
30820,200400200072255,392
30821,200400200072255,430
30822,200400200072255,428
30823,200400200072255,142
30824,200400200072255,21
30825,200400200072255,355
30826,200400200072255,362
30827,200400200072255,152
30828,200400200072255,143
30829,200400200072255,424
30830,200400200072255,141
30831,200400200072255,140
30832,200400200072255,111
30833,200400200072255,138
30834,200400200072851,183
30835,200400200072851,18
30836,200400200072851,362
30837,200400200072851,150
30838,200400200072317,383
30839,200400200072317,151
30840,200400200072317,428
30841,200400170211208,383
30842,200400170211208,151
30843,200400170211208,428
30844,20040020020526,353
30845,20040020020526,293
30846,200400200072613,20
30847,20040015107925,169
30848,200400200022688,353
30849,200400200021960,428
30850,200400200021960,355
30851,200400200021960,141
30852,200400200021960,140
30853,200400200021960,293
30854,200400200072524,350
30855,200400200072524,359
30856,200400200072524,425
30857,202000163254,373
30858,200400200141059,350
30859,200400200141059,425
30860,200400200141059,424
30861,200400200082516,140
30862,200400200082516,246
30863,200400200082516,141
30864,200400200082516,350
30865,200400200082516,355
30866,200400200082516,428
30867,200400200082516,424
30868,20100019004454,359
30869,20130020024393,425
30870,20130020024393,350
30871,20130020024393,428
30872,20130020024393,392
30873,20130020024393,355
30874,20130020024393,424
30875,20130020024393,140
30876,20130020024393,141
30877,20040017068238,362
30878,20040017068238,151
30879,20040017068238,350
30880,20130020024381,350
30881,20130020024381,359
30882,20130020024381,428
30883,20130020024381,424
30884,20130020024381,141
30885,20130020024381,355
30886,20130020024381,392
30887,20130020024381,150
30888,20130020024381,111
30889,20130020024381,365
30890,20130020024381,140
30891,20130020024381,430
30892,20130020024381,18
30893,20130020024381,142
30894,20130020024381,115
30895,20130020024381,362
30896,20130020024381,138
30897,20130020024381,139
30898,20130020024381,21
30899,200400200082741,425
30900,200400200082741,350
30901,200400200082741,359
30902,20040017015289,350
30903,20040017015289,355
30904,20040017015289,424
30905,2023000229623,425
30906,2023000229623,359
30907,2023000229623,350
30908,20040017016631,350
30909,20040017016631,152
30910,20040015104224,350
30911,20040015104224,152
30912,2009001702313,350
30913,20100019004984,350
30914,20040020004380,350
30915,20040020004380,424
30916,20040020004380,392
30917,20100016005355,151
30918,20100016005355,350
30919,20040020001413,50
30920,20040020001413,350
30921,200400200071963,425
30922,200400200071963,424
30923,200400200071963,350
30924,200400200023068,350
30925,20172880236115,424
30926,20172880236115,350
30927,20172880236115,359
30928,20172880236115,141
30929,202400280802,350
30930,202400280802,424
30931,200600200032371,350
30932,200600200032371,424
30933,20120019007590,350
30934,20120019007590,428
30935,20120019007590,362
30936,20120019007590,140
30937,20120019007590,424
30938,200400200022653,350
30939,2013002002048,350
30940,200400150832014,350
30941,200400150832014,359
30942,200400150832014,362
30943,200400150832014,425
30944,20200016052202,425
30945,20200016052202,350
30946,20200016052202,424
30947,20200016052202,117
30948,20200016052202,151
30949,200400200022674,350
30950,200400200022674,359
30951,200400200022674,362
30952,200400200022674,425
30953,2017278206811,425
30954,2017278206811,350
30955,200400170211223,350
30956,200400170211223,359
30957,200400170211223,362
30958,200400170211223,425
30959,200400200023072,350
30960,200400170171134,151
30961,200400170171134,140
30962,200400170171134,150
30963,20040017017874,151
30964,200400170061047,374
30965,200400170061047,152
30966,200400170061047,428
30967,20120019007365,17
30968,20120019007365,428
30969,20120019007365,362
30970,200400170061048,152
30971,200400170061048,382
30972,200400150831270,350
30973,200400150831270,359
30974,200400200023001,16
30975,200400151101184,350
30976,200400151101184,428
30977,200400151101184,424
30978,200400200072527,373
30979,20200016052183,138
30980,20200016052183,151
30981,20200016052183,424
30982,20200016052183,355
30983,20200016052183,152
30984,20040020034100,152
30985,20040020034100,151
30986,200400200023119,430
30987,200400200023119,392
30988,200400200023119,115
30989,200400200023119,428
30990,200400200023119,425
30991,200400200023119,355
30992,200400200023119,150
30993,200400200023119,424
30994,200400200023119,141
30995,200400200023119,140
30996,200400150831121,150
30997,200600200032284,142
30998,200600200032284,355
30999,200600200032284,362
31000,200600200032284,152
31001,200600200032284,424
31002,200600200032284,140
31003,200600200032284,21
31004,200600200032284,138
31005,200600200032284,428
31006,2024002808032,140
31007,2024002808032,424
31008,2024002808032,143
31009,2024002808032,152
31010,2024002808032,362
31011,2024002808032,150
31012,2024002808032,355
31013,2024002808032,142
31014,2024002808032,21
31015,2024002808032,138
31016,2024002808032,428
31017,200400200061837,152
31018,200400200061837,355
31019,200400200061837,142
31020,200400200061837,150
31021,200400200061837,143
31022,200400200061837,424
31023,200400200061837,140
31024,200400200061837,138
31025,200400200061837,428
31026,200400200061837,18
31027,200400200061837,362
31028,200400200061837,139
31029,200400200061837,21
31030,20040015162226,430
31031,20040015162226,428
31032,20040015162226,425
31033,20040015162226,362
31034,20040015162226,423
31035,20110020099224,150
31036,20110020099224,425
31037,20040015100252,425
31038,20040015162472,425
31039,20040015162472,362
31040,20040015162472,143
31041,20040015162472,424
31042,20040015162472,140
31043,20040015162472,141
31044,20040017021840,425
31045,2018001205639,425
31046,2018001205639,362
31047,2004002003893,425
31048,20100019004115,425
31049,200400200022995,425
31050,20040020006932,425
31051,2014002001267,425
31052,20040020013366,425
31053,200400200072868,140
31054,200400200072868,141
31055,200400200072868,424
31056,200400200072868,362
31057,200400200072868,425
31058,200400170061708,425
31059,20040015107807,425
31060,2010001801828,425
31061,200400200141384,425
31062,200400200141384,424
31063,200400200082442,425
31064,200400200201173,425
31065,200400200201173,140
31066,200400200201173,141
31067,200400200201173,424
31068,200400200201173,143
31069,200400200201173,362
31070,200400150832077,140
31071,200400150832077,424
31072,200400150832077,425
31073,20040020004335,425
31074,20040020004335,424
31075,200400150831333,141
31076,200400150831333,140
31077,200400150831333,424
31078,200400150831333,392
31079,200400150831333,425
31080,200600200032886,140
31081,200600200032886,141
31082,200600200032886,424
31083,200600200032886,425
31084,20040017062184,21
31085,20040017062184,362
31086,20040017062184,143
31087,20040017062184,424
31088,20040017062184,18
31089,20040017062184,430
31090,20040017062184,425
31091,200600200032254,425
31092,20190016403123,425
31093,20040017021868,425
31094,200400170211396,425
31095,20040017068242,425
31096,20040017068242,424
31097,20190004553265,425
31098,20190004553265,428
31099,20190004553265,424
31100,20190004553265,355
31101,20190004553265,152
31102,20190004553265,140
31103,20190004553265,142
31104,20190004553265,111
31105,20190004553265,365
31106,20190004553265,141
31107,20190004553265,392
31108,20190004553265,18
31109,20190004553265,150
31110,20190004553265,143
31111,20190004553265,426
31112,20190004553265,21
31113,20190004553265,115
31114,20190004553265,139
31115,20190004553265,138
31116,20190004553265,362
31117,200400200072474,425
31118,200400200072474,424
31119,200400200141634,424
31120,200400200141634,141
31121,200400200141634,140
31122,200400200141634,138
31123,200400200141634,355
31124,200400200141634,425
31125,200600200032495,425
31126,2013001515175,425
31127,200700170351812,425
31128,200700170351812,140
31129,200700170351812,424
31130,200700170351812,362
31131,200700170351812,150
31132,20100019004680,424
31133,20100019004680,425
31134,20120017002170,425
31135,20120017002170,140
31136,20120017002170,141
31137,20120017002170,424
31138,200600200032358,140
31139,200600200032358,141
31140,200600200032358,424
31141,200600200032358,425
31142,200400200082633,425
31143,201000190041246,115
31144,201000190041246,425
31145,201000190041246,392
31146,200400200072426,425
31147,200400151071039,425
31148,200400151071039,362
31149,20040015083948,140
31150,20040015083948,141
31151,20040015083948,424
31152,20040015083948,425
31153,20040015083948,392
31154,20040017021487,425
31155,20040017021487,362
31156,20040017021487,424
31157,20100019004264,425
31158,20100019004862,425
31159,200400200141413,425
31160,200400200141413,392
31161,200400200141413,140
31162,200400200141413,424
31163,200400200141413,141
31164,200400200141173,425
31165,20100019004242,425
31166,200400151101085,425
31167,200400151101085,392
31168,200400151101085,140
31169,200400151101085,141
31170,200400151101085,424
31171,201000190041301,424
31172,201000190041301,425
31173,20100019004263,425
31174,20100019004263,424
31175,20040015110971,425
31176,20040015110971,140
31177,20040015110971,141
31178,20040015110971,424
31179,20040015110971,392
31180,20120017002210,425
31181,200400200022839,425
31182,200400200022839,143
31183,200400200022839,424
31184,20100019004965,424
31185,20100019004965,425
31186,200400150831802,425
31187,200400200022992,425
31188,200400200141693,425
31189,200400200141693,392
31190,200400200141693,424
31191,200400200141693,140
31192,200400200023331,140
31193,200400200023331,141
31194,200400200023331,424
31195,200400200023331,355
31196,200400200023331,138
31197,200400200023331,425
31198,200400200022039,425
31199,200400200022039,424
31200,20040017068181,392
31201,20040017068181,425
31202,20040017068181,143
31203,20040017068181,424
31204,20040017068181,140
31205,20040017068181,18
31206,2012001900734,425
31207,20040017025454,424
31208,20040017025454,140
31209,20040017025454,425
31210,200600200032427,425
31211,200600200032427,362
31212,200400200141682,425
31213,200400200141682,362
31214,20040015191129,425
31215,20110018024162,425
31216,20110018024162,424
31217,20130020024270,425
31218,20130020024270,428
31219,20130020024270,392
31220,20130020024270,355
31221,20130020024270,424
31222,20130020024270,140
31223,20130020024270,141
31224,20040015104225,425
31225,20040015104225,116
31226,20040015104225,140
31227,20040015104225,424
31228,20040015104225,142
31229,20040015104225,355
31230,20040015104225,150
31231,20130020024379,425
31232,20130020024379,355
31233,20130020024379,424
31234,20130020024379,141
31235,200700170351997,425
31236,20040020004486,425
31237,20040020004486,428
31238,200600200081014,141
31239,200600200081014,140
31240,200600200081014,424
31241,200600200081014,428
31242,200600200081014,425
31243,200600200081034,425
31244,200600200081034,359
31245,200600200081034,428
31246,200600200081034,424
31247,200600200081034,140
31248,200600200081034,141
31249,20130020024384,425
31250,20130020024384,428
31251,20130020024384,392
31252,20130020024384,355
31253,20130020024384,424
31254,20130020024384,140
31255,20130020024384,141
31256,200400200082886,141
31257,200400200082886,424
31258,200400200082886,355
31259,200400200082886,425
31260,2004001705416,150
31261,2004001705416,143
31262,2004001705416,21
31263,2004001705416,425
31264,2004001705416,140
31265,2004001705416,355
31266,2004001705416,424
31267,20110020099244,425
31268,20160007515127,425
31269,20160007515127,424
31270,20160007515112,425
31271,20160007515112,424
31272,20160007515112,362
31273,2016000751555,425
31274,20040020028376,343
31275,20040020028380,353
31276,20130020024169,140
31277,20130020024169,424
31278,20130020024169,355
31279,20130020024169,117
31280,20130020024169,428
31281,200400200023496,21
31282,200400200023496,355
31283,200400200023496,150
31284,200400200023496,143
31285,200400200023496,424
31286,200400200023496,140
31287,200400200023496,59
31288,20120017002215,425
31289,20120017002215,140
31290,20120017002215,141
31291,20120017002215,424
31292,20120017002199,152
31293,20120017002199,18
31294,20120017002199,142
31295,20120017002199,362
31296,20120017002199,429
31297,20120017002199,424
31298,20120017002199,140
31299,20120017002199,141
31300,20120017002199,21
31301,20120017002199,150
31302,20120017002199,355
31303,20120017002199,428
31304,20120017002199,430
31305,20120017002201,138
31306,20120017002201,392
31307,20120017002201,143
31308,20120017002200,20
31309,20120017002200,423
31310,20120017002200,425
31311,20120017002200,362
31312,20120017002200,355
31313,20120017002200,424
31314,20120017002197,152
31315,20120017002197,150
31316,20120017002197,141
31317,20120017002197,18
31318,20120017002197,140
31319,20120017002197,424
31320,20120017002197,355
31321,20120017002197,362
31322,20120017002197,428
31323,20120017002197,142
31324,2015001201353,19
31325,201200200117,152
31326,201200200117,426
31327,201200200117,150
31328,201200200117,355
31329,201200200117,428
31330,201200200117,142
31331,201200200117,430
31332,201200200117,362
31333,201200200117,424
31334,201200200117,140
31335,201200200117,141
31336,201200200117,21
31337,200400170061099,183
31338,20070017035779,18
31339,20070017035779,152
31340,20070017035779,140
31341,20070017035779,424
31342,20070017035779,141
31343,20070017035779,362
31344,20070017035779,150
31345,20070017035779,139
31346,20070017035779,143
31347,20070017035779,392
31348,20070017035779,142
31349,20070017035779,355
31350,20070017035779,21
31351,20070017035779,138
31352,20070017035779,430
31353,20070017035779,426
31354,20070017035779,115
31355,20070017035779,428
31356,20070017035779,136
31357,201000190041288,426
31358,20040020002955,183
31359,2020001605246,152
31360,2020001605246,426
31361,20070017035773,429
31362,20070017035773,143
31363,20070017035773,115
31364,20070017035773,430
31365,20070017035773,138
31366,20070017035773,362
31367,20070017035773,428
31368,20070017035773,392
31369,20070017035773,21
31370,20070017035773,141
31371,20070017035773,140
31372,20070017035773,426
31373,20070017035773,142
31374,20070017035773,424
31375,20070017035773,355
31376,20070017035773,150
31377,20070017035773,152
31378,20070017035670,151
31379,20070017035670,428
31380,20070017035670,430
31381,20070017035670,115
31382,20070017035670,142
31383,20070017035670,362
31384,20070017035670,424
31385,20070017035670,140
31386,20070017035670,18
31387,20070017035670,141
31388,20070017035670,139
31389,20070017035670,21
31390,20070017035670,152
31391,20070017035670,143
31392,20070017035670,138
31393,20070017035670,426
31394,20070017035670,429
31395,20070017035670,150
31396,20070017035670,392
31397,20070017035670,355
31398,20040017006700,362
31399,20040017025461,392
31400,20040017025461,428
31401,20040017025461,430
31402,20040017025461,140
31403,20040017025461,141
31404,201000190041215,21
31405,201000190041215,143
31406,201000190041215,150
31407,201000190041215,428
31408,200400200021889,143
31409,200400200021889,150
31410,200400200021889,21
31411,200400200021889,428
31412,200400200021587,426
31413,20040015110301,423
31414,20040015110301,425
31415,200400200021596,362
31416,200400200021596,139
31417,200400200021596,423
31418,200400200021596,425
31419,200400200021596,430
31420,200400150831556,362
31421,200400150831556,391
31422,200400150831556,356
31423,2016001213721,362
31424,2016001213721,424
31425,2016001213721,356
31426,2016001213721,140
31427,2016001213721,141
31428,2018000391539,356
31429,2018000391539,140
31430,2018000391539,141
31431,2018000391539,424
31432,2018000391539,362
31433,20040020020535,423
31434,20040020020535,362
31435,20040020020535,356
31436,2004002002058,369
31437,2004001516292,391
31438,200600200032833,354
31439,200600200032833,423
31440,20040017015361,356
31441,200400170061295,391
31442,200400170061295,362
31443,200400200061252,424
31444,200400200061252,140
31445,200400200061252,141
31446,200400200061252,362
31447,200400200061252,320
31448,20040020036143,423
31449,20040020036143,356
31450,200400200022862,362
31451,200400200022862,139
31452,200400200022862,423
31453,200400200022862,425
31454,200400200022862,430
31455,200700170352440,362
31456,200700170352440,390
31457,2022001137029,356
31458,2022001137029,423
31459,2022001137029,391
31460,2022001137029,362
31461,20040020006785,369
31462,20040020006785,152
31463,20040020006785,150
31464,20040020006785,355
31465,20040020006785,428
31466,20040020006785,18
31467,20040020006785,21
31468,200400170061364,350
31469,200400170061364,424
31470,200400170061364,143
31471,200400170061364,21
31472,200400170061364,425
31473,200400170061364,428
31474,200400170061364,142
31475,2020001605236,353
31476,2020001605236,77
31477,20040017006954,425
31478,20040017006520,150
31479,20040017006520,183
31480,200400200061736,183
31481,200400200061736,150
31482,20040020006621,183
31483,20040020006621,150
31484,201000190041047,183
31485,201000190041047,150
31486,20100019004218,21
31487,20100019004218,424
31488,20100019004218,143
31489,201000190041049,152
31490,201000190041049,140
31491,201000190041049,141
31492,201000190041049,142
31493,201000190041049,21
31494,201000190041049,143
31495,201000190041049,362
31496,201000190041049,150
31497,201000190041049,428
31498,201000190041049,392
31499,201000190041049,424
31500,201000190041049,355
31501,201000190041049,138
31502,201000190041049,426
31503,20100019004215,426
31504,20100019004216,425
31505,20100019004216,423
31506,20100019004216,362
31507,20100019004562,140
31508,20100019004562,141
31509,20100019004562,152
31510,20100019004562,355
31511,20100019004562,142
31512,20100019004562,424
